Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
2020-01-12 07:00:00,THEFT,SAMPLE,STREET,False,11,41.77991714831533,-87.76668671742748
2020-01-12 08:00:00,THEFT,SAMPLE,STREET,True,13,42.02281833449545,-87.63986251707107
2020-01-12 09:00:00,BURGLARY,SAMPLE,STREET,True,8,41.92141193817478,-87.72647514129662
2020-01-12 10:00:00,ASSAULT,SAMPLE,STREET,False,7,41.9806548591084,-87.75510464889679
2020-01-12 11:00:00,ASSAULT,SAMPLE,STREET,False,13,41.75844470477417,-87.5682827023629
2020-01-12 12:00:00,ROBBERY,SAMPLE,STREET,True,1,41.86751607597195,-87.77115973681356
2020-01-12 13:00:00,ASSAULT,SAMPLE,STREET,False,6,42.038558506795795,-87.730522713971
2020-01-12 14:00:00,ASSAULT,SAMPLE,STREET,False,7,41.77748155961129,-87.73531276344376
2020-01-12 15:00:00,ASSAULT,SAMPLE,STREET,True,16,41.71419059052681,-87.77764049629862
2020-01-12 16:00:00,BATTERY,SAMPLE,STREET,True,15,41.85435440328986,-87.78475697805688
2020-01-12 17:00:00,ROBBERY,SAMPLE,STREET,False,20,41.80512843548995,-87.75928599435598
2020-01-12 18:00:00,THEFT,SAMPLE,STREET,True,2,41.71383089311468,-87.59072914902065
2020-01-12 19:00:00,BURGLARY,SAMPLE,STREET,False,23,42.00542055308134,-87.61987513383121
2020-01-12 20:00:00,THEFT,SAMPLE,STREET,False,16,42.04628956422151,-87.64570014575197
2020-01-12 21:00:00,ROBBERY,SAMPLE,STREET,False,17,41.877432872275996,-87.71286910220725
2020-01-12 22:00:00,BURGLARY,SAMPLE,STREET,False,24,41.95987070734938,-87.69767380461022
2020-01-12 23:00:00,ROBBERY,SAMPLE,STREET,True,15,41.99361534781852,-87.76985834635195
2020-01-13 00:00:00,ASSAULT,SAMPLE,STREET,False,3,41.930392802408726,-87.82770522584921
2020-01-13 01:00:00,BURGLARY,SAMPLE,STREET,True,4,41.66766241964469,-87.75068783298386
2020-01-13 02:00:00,ASSAULT,SAMPLE,STREET,False,12,41.71305369268673,-87.70132487320228
2020-01-13 03:00:00,THEFT,SAMPLE,STREET,False,5,41.67839567646055,-87.8328060860442
2020-01-13 04:00:00,THEFT,SAMPLE,STREET,True,17,41.653951842656824,-87.82353000938286
2020-01-13 05:00:00,BURGLARY,SAMPLE,STREET,False,6,41.77239856350289,-87.77109243013463
2020-01-13 06:00:00,BURGLARY,SAMPLE,STREET,True,10,41.806942384192624,-87.73987588792217
2020-01-13 07:00:00,ROBBERY,SAMPLE,STREET,True,22,41.74641189293437,-87.73200495666438
2020-01-13 08:00:00,ROBBERY,SAMPLE,STREET,False,18,41.675841859234524,-87.81463418011359
2020-01-13 09:00:00,ASSAULT,SAMPLE,STREET,False,10,41.86194523633467,-87.78225359363955
2020-01-13 10:00:00,BURGLARY,SAMPLE,STREET,False,6,41.75932772798286,-87.77150582438091
2020-01-13 11:00:00,THEFT,SAMPLE,STREET,False,24,41.96841486194542,-87.82970953713962
2020-01-13 12:00:00,ROBBERY,SAMPLE,STREET,True,6,41.65322104865011,-87.75217008982308
2020-01-13 13:00:00,ROBBERY,SAMPLE,STREET,False,20,41.98701082051504,-87.82833352817335
2020-01-13 14:00:00,THEFT,SAMPLE,STREET,False,15,42.03190147157838,-87.63896264706709
2020-01-13 15:00:00,ROBBERY,SAMPLE,STREET,False,4,41.936454025261426,-87.7341856700328
2020-01-13 16:00:00,ASSAULT,SAMPLE,STREET,False,16,41.94345762610502,-87.75197428318648
2020-01-13 17:00:00,BURGLARY,SAMPLE,STREET,False,22,42.02342492464109,-87.81204334854891
2020-01-13 18:00:00,THEFT,SAMPLE,STREET,True,24,41.733628514120134,-87.78204890336653
2020-01-13 19:00:00,BURGLARY,SAMPLE,STREET,False,8,42.04782622728343,-87.78018843731826
2020-01-13 20:00:00,ROBBERY,SAMPLE,STREET,True,7,41.959392481351415,-87.554438735538
2020-01-13 21:00:00,ROBBERY,SAMPLE,STREET,False,19,41.940628283331115,-87.59939518614745
2020-01-13 22:00:00,THEFT,SAMPLE,STREET,False,17,41.79443623159811,-87.84542131250997
2020-01-13 23:00:00,ASSAULT,SAMPLE,STREET,False,21,41.86831099416224,-87.66494902276945
2020-01-14 00:00:00,BATTERY,SAMPLE,STREET,True,13,41.91156711530934,-87.77322697107341
2020-01-14 01:00:00,THEFT,SAMPLE,STREET,False,15,41.898137144526885,-87.81868692135411
2020-01-14 02:00:00,BATTERY,SAMPLE,STREET,True,2,41.93199385539103,-87.63832007106407
2020-01-14 03:00:00,BATTERY,SAMPLE,STREET,True,10,41.682952695631364,-87.81051833515949
2020-01-14 04:00:00,ASSAULT,SAMPLE,STREET,False,13,41.79225937313268,-87.71687776614108
2020-01-14 05:00:00,BATTERY,SAMPLE,STREET,True,18,41.82360000663819,-87.66035045054802
2020-01-14 06:00:00,BATTERY,SAMPLE,STREET,False,23,41.754251719149984,-87.6836515731535
2020-01-14 07:00:00,ASSAULT,SAMPLE,STREET,False,11,41.71905090810769,-87.55671127050917
2020-01-14 08:00:00,BATTERY,SAMPLE,STREET,True,13,41.705570991965146,-87.61427721606324
2020-01-14 09:00:00,BATTERY,SAMPLE,STREET,False,19,41.796553356902635,-87.61774198716175
2020-01-14 10:00:00,BATTERY,SAMPLE,STREET,False,24,41.847376680225025,-87.74332138177569
2020-01-14 11:00:00,THEFT,SAMPLE,STREET,True,24,41.67519057605866,-87.84748135237476
2020-01-14 12:00:00,THEFT,SAMPLE,STREET,True,22,42.028583237836216,-87.62967672109879
2020-01-14 13:00:00,THEFT,SAMPLE,STREET,True,5,41.9560973291443,-87.5500803747113
2020-01-14 14:00:00,ASSAULT,SAMPLE,STREET,True,3,41.942340709274184,-87.7282362676769
2020-01-14 15:00:00,ROBBERY,SAMPLE,STREET,True,19,41.71914420999549,-87.55434445031287
2020-01-14 16:00:00,BATTERY,SAMPLE,STREET,True,23,41.89152030720487,-87.80748756713969
2020-01-14 17:00:00,BATTERY,SAMPLE,STREET,False,13,41.86188997872347,-87.76104629450899
2020-01-14 18:00:00,ASSAULT,SAMPLE,STREET,True,5,42.04298753831468,-87.79878192047725
2020-01-14 19:00:00,BATTERY,SAMPLE,STREET,True,12,41.94906870803206,-87.70744720812195
2020-01-14 20:00:00,THEFT,SAMPLE,STREET,False,14,41.88030475348649,-87.61090557954783
2020-01-14 21:00:00,ROBBERY,SAMPLE,STREET,False,6,41.99032506658805,-87.74780149253861
2020-01-14 22:00:00,BURGLARY,SAMPLE,STREET,True,22,41.71203770834428,-87.57813131885443
2020-01-14 23:00:00,BATTERY,SAMPLE,STREET,True,9,41.65608661187639,-87.68655087600106
2020-01-15 00:00:00,THEFT,SAMPLE,STREET,False,17,41.926093333365806,-87.71037267587744
2020-01-15 01:00:00,BURGLARY,SAMPLE,STREET,True,8,41.68932458409489,-87.61388924734142
2020-01-15 02:00:00,ROBBERY,SAMPLE,STREET,True,13,41.6961734559934,-87.81956695088746
2020-01-15 03:00:00,BURGLARY,SAMPLE,STREET,False,5,41.94787229056981,-87.61787425863679
2020-01-15 04:00:00,THEFT,SAMPLE,STREET,True,22,41.75821393765359,-87.77711439994815
2020-01-15 05:00:00,BURGLARY,SAMPLE,STREET,False,22,41.901452486227555,-87.76575623584502
2020-01-15 06:00:00,ASSAULT,SAMPLE,STREET,True,17,42.0169627704371,-87.67016386800397
2020-01-15 07:00:00,BURGLARY,SAMPLE,STREET,False,3,41.77658981265514,-87.57941967248614
2020-01-15 08:00:00,BATTERY,SAMPLE,STREET,False,6,41.736857663135964,-87.67647791506873
2020-01-15 09:00:00,BATTERY,SAMPLE,STREET,False,14,41.69262515349642,-87.65531519536165
2020-01-15 10:00:00,ASSAULT,SAMPLE,STREET,True,15,41.70218494456789,-87.61702162311842
2020-01-15 11:00:00,THEFT,SAMPLE,STREET,False,14,41.67488907815154,-87.77220257230225
2020-01-15 12:00:00,BATTERY,SAMPLE,STREET,True,11,41.6850569515319,-87.60182989815875
2020-01-15 13:00:00,ROBBERY,SAMPLE,STREET,False,11,41.82280183552366,-87.72461195527985
2020-01-15 14:00:00,BATTERY,SAMPLE,STREET,False,9,41.778346018009586,-87.79730329195264
2020-01-15 15:00:00,BATTERY,SAMPLE,STREET,False,6,41.93262432572919,-87.74496457616166
2020-01-15 16:00:00,THEFT,SAMPLE,STREET,True,15,41.998096663298796,-87.77616066648453
2020-01-15 17:00:00,BURGLARY,SAMPLE,STREET,True,12,41.96390928125695,-87.7813859184593
2020-01-15 18:00:00,BATTERY,SAMPLE,STREET,False,6,41.86225490266626,-87.76523104038425
2020-01-15 19:00:00,ASSAULT,SAMPLE,STREET,True,1,41.69097684649306,-87.79572075557736
2020-01-15 20:00:00,BURGLARY,SAMPLE,STREET,True,16,41.93390691357662,-87.64968947287521
2020-01-15 21:00:00,ROBBERY,SAMPLE,STREET,True,20,41.79513148989075,-87.67600247288946
2020-01-15 22:00:00,THEFT,SAMPLE,STREET,False,15,41.684260157566165,-87.65546743210497
2020-01-15 23:00:00,ROBBERY,SAMPLE,STREET,True,2,41.98698656288505,-87.74688258285154
2020-01-16 00:00:00,BURGLARY,SAMPLE,STREET,False,17,41.785286606873,-87.61907997922778
2020-01-16 01:00:00,BURGLARY,SAMPLE,STREET,False,3,41.737299533004624,-87.81111737771374
2020-01-16 02:00:00,BURGLARY,SAMPLE,STREET,False,3,41.99858082584753,-87.67865898716158
2020-01-16 03:00:00,ROBBERY,SAMPLE,STREET,True,5,42.0108535473788,-87.76736410832605
2020-01-16 04:00:00,BURGLARY,SAMPLE,STREET,False,17,41.78558833487662,-87.69171702979071
2020-01-16 05:00:00,ROBBERY,SAMPLE,STREET,True,23,41.791920567712545,-87.75290884742792
2020-01-16 06:00:00,BURGLARY,SAMPLE,STREET,True,17,41.88185141103325,-87.6128464704726
2020-01-16 07:00:00,ASSAULT,SAMPLE,STREET,False,20,41.943376597524264,-87.58261844834857
2020-01-16 08:00:00,BURGLARY,SAMPLE,STREET,False,6,41.67525968076274,-87.62722563298851
2020-01-16 09:00:00,ROBBERY,SAMPLE,STREET,False,1,41.88733746287539,-87.79732488614522
2020-01-16 10:00:00,BATTERY,SAMPLE,STREET,True,7,42.03112802471343,-87.76753993048348
2020-01-16 11:00:00,BURGLARY,SAMPLE,STREET,True,15,41.75483755887198,-87.57419258034447
2020-01-16 12:00:00,BATTERY,SAMPLE,STREET,False,7,42.01353088563877,-87.71883396170253
2020-01-16 13:00:00,ASSAULT,SAMPLE,STREET,False,19,42.03006733630524,-87.56764587719522
2020-01-16 14:00:00,THEFT,SAMPLE,STREET,True,20,41.75766145638843,-87.73226449334132
2020-01-16 15:00:00,ASSAULT,SAMPLE,STREET,True,22,41.951680746354135,-87.5644676018228
2020-01-16 16:00:00,BURGLARY,SAMPLE,STREET,False,11,41.74551000332782,-87.57227830368
2020-01-16 17:00:00,BATTERY,SAMPLE,STREET,True,23,41.94504446469285,-87.65184193300401
2020-01-16 18:00:00,BATTERY,SAMPLE,STREET,True,14,41.96896798851553,-87.84735188546155
2020-01-16 19:00:00,ROBBERY,SAMPLE,STREET,True,13,41.748882281484256,-87.72989959540722
2020-01-16 20:00:00,BATTERY,SAMPLE,STREET,True,20,41.936347817433294,-87.57662946109131
2020-01-16 21:00:00,ROBBERY,SAMPLE,STREET,True,9,41.97484181554563,-87.58446691326756
2020-01-16 22:00:00,THEFT,SAMPLE,STREET,True,9,41.79343154884276,-87.79378365997115
2020-01-16 23:00:00,BURGLARY,SAMPLE,STREET,False,16,41.71708111039589,-87.73024525120927
2020-01-17 00:00:00,ROBBERY,SAMPLE,STREET,True,12,41.68678582692701,-87.59934702163615
2020-01-17 01:00:00,THEFT,SAMPLE,STREET,False,10,41.880152681443974,-87.67663664402498
2020-01-17 02:00:00,BATTERY,SAMPLE,STREET,False,6,42.04123924772628,-87.59581022996613
2020-01-17 03:00:00,BATTERY,SAMPLE,STREET,True,18,41.979180128008885,-87.60202978466543
2020-01-17 04:00:00,THEFT,SAMPLE,STREET,False,2,41.82433585557382,-87.57775539791425
2020-01-17 05:00:00,BATTERY,SAMPLE,STREET,False,20,41.86464836114198,-87.81483382354162
2020-01-17 06:00:00,THEFT,SAMPLE,STREET,False,9,41.761811154164725,-87.80643545756394
2020-01-17 07:00:00,ROBBERY,SAMPLE,STREET,True,19,41.71522634694402,-87.82515729130928
2020-01-17 08:00:00,ROBBERY,SAMPLE,STREET,False,6,41.84283246329291,-87.56941934767137
2020-01-17 09:00:00,THEFT,SAMPLE,STREET,True,2,41.83540062646687,-87.70745128468663
2020-01-17 10:00:00,ROBBERY,SAMPLE,STREET,False,15,41.8587719811215,-87.83070241495525
2020-01-17 11:00:00,ROBBERY,SAMPLE,STREET,False,17,42.03112183422557,-87.75354102924578
2020-01-17 12:00:00,ROBBERY,SAMPLE,STREET,False,16,41.89155812005791,-87.74457620766101
2020-01-17 13:00:00,ASSAULT,SAMPLE,STREET,False,21,41.89230873464895,-87.60713205295697
2020-01-17 14:00:00,BURGLARY,SAMPLE,STREET,True,8,41.70120990514443,-87.62935693234871
2020-01-17 15:00:00,BATTERY,SAMPLE,STREET,False,10,42.04859554647073,-87.64318388513122
2020-01-17 16:00:00,ASSAULT,SAMPLE,STREET,False,10,41.959137977693864,-87.84344093422258
2020-01-17 17:00:00,ROBBERY,SAMPLE,STREET,True,18,42.0008813376376,-87.57679126107209
2020-01-17 18:00:00,THEFT,SAMPLE,STREET,True,10,41.8157201647324,-87.78533341992527
2020-01-17 19:00:00,ROBBERY,SAMPLE,STREET,True,9,41.85085123831425,-87.6612815785922
2020-01-17 20:00:00,BURGLARY,SAMPLE,STREET,False,24,41.858833523664906,-87.83145428709656
2020-01-17 21:00:00,ROBBERY,SAMPLE,STREET,True,19,41.72763781571584,-87.82554217243838
2020-01-17 22:00:00,THEFT,SAMPLE,STREET,True,1,41.92579566253078,-87.84712681116096
2020-01-17 23:00:00,BURGLARY,SAMPLE,STREET,True,4,42.01119068944698,-87.6802217066364
2020-01-18 00:00:00,ROBBERY,SAMPLE,STREET,True,24,41.715482327255366,-87.66118609911493
2020-01-18 01:00:00,BURGLARY,SAMPLE,STREET,True,3,41.68452730939446,-87.83486130903003
2020-01-18 02:00:00,BATTERY,SAMPLE,STREET,True,10,41.94528756221614,-87.76285453457078
2020-01-18 03:00:00,BATTERY,SAMPLE,STREET,False,12,41.75928073266919,-87.59456367574658
2020-01-18 04:00:00,ROBBERY,SAMPLE,STREET,True,18,41.89954501664693,-87.81960748995311
2020-01-18 05:00:00,BURGLARY,SAMPLE,STREET,False,23,41.92830333519687,-87.78503585063399
2020-01-18 06:00:00,THEFT,SAMPLE,STREET,True,20,41.77876430543272,-87.72268263745826
2020-01-18 07:00:00,ROBBERY,SAMPLE,STREET,True,6,41.97605783897031,-87.59731776921006
2020-01-18 08:00:00,BATTERY,SAMPLE,STREET,True,21,41.86999559284568,-87.77354528365743
2020-01-18 09:00:00,BATTERY,SAMPLE,STREET,False,2,41.997599763180716,-87.55085889539099
2020-01-18 10:00:00,ROBBERY,SAMPLE,STREET,True,10,41.95531742102358,-87.74342145605844
2020-01-18 11:00:00,BURGLARY,SAMPLE,STREET,True,2,41.99743025281498,-87.7340654024549
2020-01-18 12:00:00,BATTERY,SAMPLE,STREET,True,9,41.65806455284716,-87.81336813873075
2020-01-18 13:00:00,BURGLARY,SAMPLE,STREET,True,10,41.74740250429544,-87.64594062974304
2020-01-18 14:00:00,BATTERY,SAMPLE,STREET,False,2,41.686003176178374,-87.77696044516465
2020-01-18 15:00:00,BATTERY,SAMPLE,STREET,False,8,41.82683320687574,-87.66133972141148
2020-01-18 16:00:00,ASSAULT,SAMPLE,STREET,False,24,42.00598404864613,-87.78305268147912
2020-01-18 17:00:00,BATTERY,SAMPLE,STREET,False,17,41.837016104906745,-87.73363831983205
2020-01-18 18:00:00,THEFT,SAMPLE,STREET,False,17,41.98988521783215,-87.59299837241367
2020-01-18 19:00:00,ROBBERY,SAMPLE,STREET,True,4,41.780871295207724,-87.62832822655777
2020-01-18 20:00:00,ROBBERY,SAMPLE,STREET,True,18,41.7858280291221,-87.80362273001688
2020-01-18 21:00:00,BURGLARY,SAMPLE,STREET,True,12,42.008224692130746,-87.66768754978777
2020-01-18 22:00:00,BATTERY,SAMPLE,STREET,False,17,41.82032685860468,-87.66140780449786
2020-01-18 23:00:00,THEFT,SAMPLE,STREET,True,9,41.96590619511787,-87.82282945794944
2020-01-19 00:00:00,BURGLARY,SAMPLE,STREET,False,19,41.74465741915276,-87.71025830369922
2020-01-19 01:00:00,ASSAULT,SAMPLE,STREET,True,14,42.029520331871055,-87.77179948129971
2020-01-19 02:00:00,BURGLARY,SAMPLE,STREET,False,14,41.879831298612224,-87.70986095717095
2020-01-19 03:00:00,BURGLARY,SAMPLE,STREET,True,17,41.953729427431355,-87.61687870260313
2020-01-19 04:00:00,BATTERY,SAMPLE,STREET,True,2,41.685806279917955,-87.8025221320569
2020-01-19 05:00:00,ASSAULT,SAMPLE,STREET,True,8,41.84706569033221,-87.81300873832357
2020-01-19 06:00:00,BURGLARY,SAMPLE,STREET,True,5,42.01041539909361,-87.76920505146826
2020-01-19 07:00:00,THEFT,SAMPLE,STREET,False,7,42.00081545161732,-87.56431736489603
2020-01-19 08:00:00,THEFT,SAMPLE,STREET,True,22,41.66872558289369,-87.62565273664451
2020-01-19 09:00:00,ROBBERY,SAMPLE,STREET,True,16,41.771479387651574,-87.84416324115563
2020-01-19 10:00:00,ASSAULT,SAMPLE,STREET,True,16,41.82732800259163,-87.72969854725498
2020-01-19 11:00:00,ASSAULT,SAMPLE,STREET,False,17,41.71890592574231,-87.77278060627587
2020-01-19 12:00:00,ROBBERY,SAMPLE,STREET,True,22,41.94199932439599,-87.65855662948834
2020-01-19 13:00:00,BURGLARY,SAMPLE,STREET,True,7,41.723804798239485,-87.71221226393973
2020-01-19 14:00:00,ASSAULT,SAMPLE,STREET,True,20,41.78865587774795,-87.56065044254082
2020-01-19 15:00:00,THEFT,SAMPLE,STREET,True,8,41.91531225474313,-87.78430646470473
2020-01-19 16:00:00,THEFT,SAMPLE,STREET,True,8,41.84283573780979,-87.67364307520032
2020-01-19 17:00:00,BATTERY,SAMPLE,STREET,False,23,41.945428415453954,-87.63993699550294
2020-01-19 18:00:00,ASSAULT,SAMPLE,STREET,False,11,42.03448316048914,-87.60233065319638
2020-01-19 19:00:00,BURGLARY,SAMPLE,STREET,False,15,41.69661867508608,-87.72790869087159
2020-01-19 20:00:00,ROBBERY,SAMPLE,STREET,True,18,41.93382708655922,-87.64392342770275
2020-01-19 21:00:00,ROBBERY,SAMPLE,STREET,False,6,41.742137662252844,-87.7590395585847
2020-01-19 22:00:00,BURGLARY,SAMPLE,STREET,True,22,41.81579069096303,-87.71935717229145
2020-01-19 23:00:00,BATTERY,SAMPLE,STREET,True,12,41.663145090318054,-87.58131186063898
2020-01-20 00:00:00,ROBBERY,SAMPLE,STREET,True,15,41.70436295291708,-87.5650277172007
2020-01-20 01:00:00,ASSAULT,SAMPLE,STREET,True,23,41.77791091561956,-87.63435479592182
2020-01-20 02:00:00,BATTERY,SAMPLE,STREET,False,6,41.78679432211519,-87.73769443276714
2020-01-20 03:00:00,ASSAULT,SAMPLE,STREET,False,18,42.00983408658484,-87.6039826630076
2020-01-20 04:00:00,THEFT,SAMPLE,STREET,False,24,41.9467251637066,-87.84223987548236
2020-01-20 05:00:00,BATTERY,SAMPLE,STREET,True,20,42.03887318727482,-87.81917622683817
2020-01-20 06:00:00,ROBBERY,SAMPLE,STREET,False,9,41.889628604134096,-87.65158787908739
2020-01-20 07:00:00,BATTERY,SAMPLE,STREET,False,8,41.74668549283653,-87.76262542741898
2020-01-20 08:00:00,BATTERY,SAMPLE,STREET,True,14,41.78106201196866,-87.56458413447986
2020-01-20 09:00:00,BATTERY,SAMPLE,STREET,False,19,41.77793436931678,-87.7191818163723
2020-01-20 10:00:00,BATTERY,SAMPLE,STREET,True,19,41.7805977310653,-87.72119055388325
2020-01-20 11:00:00,ASSAULT,SAMPLE,STREET,False,8,41.919185669244726,-87.64657614694272
2020-01-20 12:00:00,THEFT,SAMPLE,STREET,False,2,41.86232317123616,-87.61972943130814
2020-01-20 13:00:00,BURGLARY,SAMPLE,STREET,False,4,41.80416967123465,-87.70733237856246
2020-01-20 14:00:00,BATTERY,SAMPLE,STREET,True,6,41.70963590749148,-87.78579972948648
2020-01-20 15:00:00,ROBBERY,SAMPLE,STREET,False,3,41.65885566517686,-87.6180074071823
2020-01-20 16:00:00,BATTERY,SAMPLE,STREET,False,3,41.737533871035076,-87.75389461753791
2020-01-20 17:00:00,ROBBERY,SAMPLE,STREET,False,19,41.69298856158747,-87.79746676921184
2020-01-20 18:00:00,ASSAULT,SAMPLE,STREET,False,11,41.964178012340895,-87.6605079430225
2020-01-20 19:00:00,ROBBERY,SAMPLE,STREET,True,10,41.69499918312555,-87.82286389990288
2020-01-20 20:00:00,BURGLARY,SAMPLE,STREET,True,12,41.93969129492273,-87.55859419747418
2020-01-20 21:00:00,THEFT,SAMPLE,STREET,False,14,41.80426347591043,-87.66028082067635
2020-01-20 22:00:00,ROBBERY,SAMPLE,STREET,False,18,41.67935135589751,-87.55423134372347
2020-01-20 23:00:00,ROBBERY,SAMPLE,STREET,False,24,41.97509201977263,-87.74833197295641
2020-01-21 00:00:00,THEFT,SAMPLE,STREET,True,9,41.881852228094644,-87.55863845164288
2020-01-21 01:00:00,BURGLARY,SAMPLE,STREET,False,15,41.74430460514543,-87.80633132568141
2020-01-21 02:00:00,BATTERY,SAMPLE,STREET,False,24,42.007872469733066,-87.83779156829588
2020-01-21 03:00:00,ROBBERY,SAMPLE,STREET,True,3,41.668103325548216,-87.84010478186362
2020-01-21 04:00:00,THEFT,SAMPLE,STREET,True,23,41.730727843279105,-87.71053888882022
2020-01-21 05:00:00,ASSAULT,SAMPLE,STREET,True,11,41.95081877112234,-87.82509874075642
2020-01-21 06:00:00,THEFT,SAMPLE,STREET,False,10,41.933751172123955,-87.69634963474971
2020-01-21 07:00:00,ASSAULT,SAMPLE,STREET,True,18,41.76570867748979,-87.75174984894733
2020-01-21 08:00:00,BURGLARY,SAMPLE,STREET,True,4,41.67480995014111,-87.74931130225777
2020-01-21 09:00:00,BATTERY,SAMPLE,STREET,False,13,41.993231228889975,-87.65931730103644
2020-01-21 10:00:00,THEFT,SAMPLE,STREET,True,6,41.77547905522796,-87.80107059815451
2020-01-21 11:00:00,ROBBERY,SAMPLE,STREET,False,21,41.7282853659713,-87.62003398889807
2020-01-21 12:00:00,BURGLARY,SAMPLE,STREET,False,13,41.85642472894439,-87.6753907240664
2020-01-21 13:00:00,THEFT,SAMPLE,STREET,True,20,42.014090879712974,-87.57551661134575
2020-01-21 14:00:00,ROBBERY,SAMPLE,STREET,False,5,41.66741863113735,-87.74054780386975
2020-01-21 15:00:00,THEFT,SAMPLE,STREET,True,20,41.956321635212355,-87.55518550237986
2020-01-21 16:00:00,ASSAULT,SAMPLE,STREET,True,14,41.87898929117548,-87.67725170598578
2020-01-21 17:00:00,THEFT,SAMPLE,STREET,True,13,41.82017964662072,-87.55797941314374
2020-01-21 18:00:00,THEFT,SAMPLE,STREET,False,14,41.94763217764202,-87.84188180378585
2020-01-21 19:00:00,THEFT,SAMPLE,STREET,True,8,42.03632976977665,-87.63160710327628
2020-01-21 20:00:00,BURGLARY,SAMPLE,STREET,False,16,41.74168248446507,-87.60501354271217
2020-01-21 21:00:00,THEFT,SAMPLE,STREET,False,13,41.707458946028844,-87.83404801399705
2020-01-21 22:00:00,ROBBERY,SAMPLE,STREET,False,24,42.015152698089075,-87.67630910079512
2020-01-21 23:00:00,ASSAULT,SAMPLE,STREET,True,15,41.91758123098292,-87.60941731192317
2020-01-22 00:00:00,ASSAULT,SAMPLE,STREET,False,19,41.82519440862478,-87.68168838243308
2020-01-22 01:00:00,THEFT,SAMPLE,STREET,False,1,41.87930382810571,-87.83085592287836
2020-01-22 02:00:00,BURGLARY,SAMPLE,STREET,True,22,41.9482455620705,-87.6419658277305
2020-01-22 03:00:00,BURGLARY,SAMPLE,STREET,True,2,41.959212759482284,-87.831820925598
2020-01-22 04:00:00,ROBBERY,SAMPLE,STREET,False,18,42.01795767232758,-87.60475933149506
2020-01-22 05:00:00,THEFT,SAMPLE,STREET,False,19,41.820737115558245,-87.83708974500799
2020-01-22 06:00:00,ASSAULT,SAMPLE,STREET,True,8,41.767364364007754,-87.80878078569688
2020-01-22 07:00:00,BURGLARY,SAMPLE,STREET,False,3,41.905865706715936,-87.76746772284301
2020-01-22 08:00:00,THEFT,SAMPLE,STREET,False,23,41.81629115971181,-87.65999056232175
2020-01-22 09:00:00,BURGLARY,SAMPLE,STREET,False,14,41.88783938157959,-87.5570922701106
2020-01-22 10:00:00,BURGLARY,SAMPLE,STREET,False,9,41.81799431938238,-87.81465314421402
2020-01-22 11:00:00,ASSAULT,SAMPLE,STREET,True,8,41.71119831467127,-87.80718769923583
2020-01-22 12:00:00,BATTERY,SAMPLE,STREET,False,17,41.83777070066358,-87.7393388809897
